ANGKATAN;JENIS_KELAMIN;PROSES_MASUK;NAMA_SEKOLAH;KOTA_SEKOLAH;JURUSAN_SEKOLAH;PRODI;LAMA_STUDI;IPK;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,34;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,26;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,77;
15;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,61;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;2,89;
15;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,76;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,33;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,37;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,65;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,06;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;2,78;
15;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,64;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,34;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,45;
16;Pria;BEASISWA;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,96;
16;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,44;
16;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,91;
16;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,32;
16;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,50;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,28;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,52;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,30;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,54;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,18;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,69;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,14;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,35;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,10;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,32;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,33;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,17;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,14;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,12;
13;Wanita;Nilai Rapor < 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,24;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,01;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,45;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,18;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,36;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,36;
13;Pria;Nilai Rapor < 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,12;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,29;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,48;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,86;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,12;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,85;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,05;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,73;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,06;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,27;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,28;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,11;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,08;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;2,93;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;2,87;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,11;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,13;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,47;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,27;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,16;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,27;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,87;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,09;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,81;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,15;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,42;
13;Pria;Nilai Rapor < 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,14;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,89;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,22;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,16;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,30;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;2,96;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,25;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,67;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,97;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,00;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,99;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,98;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,23;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,63;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,22;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,56;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,95;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,95;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,04;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,96;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,40;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,09;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,38;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;3,06;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,06;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,84;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,88;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,65;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,96;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,51;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,22;
13;Pria;Nilai Rapor < 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,17;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,07;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,43;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,42;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,40;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,29;
13;Pria;Nilai Rapor < 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,27;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,15;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,33;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,57;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,31;
13;Pria;Nilai Rapor < 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,25;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,44;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,25;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,02;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,11;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,33;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,32;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,03;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,01;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,42;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,12;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,26;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,30;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,49;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,00;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,11;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,24;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,15;
13;Pria;BEASISWA;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,72;
13;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,10;
13;Wanita;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,64;
13;Wanita;BEASISWA;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,49;
13;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;2,98;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,80;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,40;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,47;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,31;
13;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,77;
13;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,38;
13;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,04;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,34;
13;Pria;BEASISWA;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,65;
13;Pria;BEASISWA;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,24;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,75;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,16;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,44;
13;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,45;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,06;
13;Pria;BEASISWA;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,56;
13;Wanita;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,43;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,63;
13;Wanita;BEASISWA;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,10;
13;Pria;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,75;
13;Wanita;BEASISWA;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,41;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,50;
13;Pria;BEASISWA;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,40;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,23;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,42;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,35;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,57;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,10;
13;Pria;BEASISWA;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,29;
13;Pria;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,21;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,03;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,20;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,07;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,52;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,75;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,57;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,83;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,79;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,08;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,10;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,00;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,53;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,73;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,26;
13;Pria;BEASISWA;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,00;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,13;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,11;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,97;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,12;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,03;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,16;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,01;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,49;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,29;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;2,88;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,30;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,07;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,86;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,35;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,86;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,24;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,48;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,33;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,36;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,30;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,01;
